File Name,Column Name,Data Type,Non-Null Count,Mean,Median,Standard Deviation,Minimum Value,Maximum Value,Unique Value Count,Most Frequent Value,Missing Value Count,Outlier Count
District_wise_crimes_committed_against_women_2014.csv,in_places_related_to_work,int64,837,1.1206690561529271,0.0,9.074572262800391,0.0,157.0,22,0,0,70.0
District_wise_crimes_committed_against_women_2014.csv,in_public_transport_system,int64,837,0.2891278375149343,0.0,3.0814367538678344,0.0,65.0,11,0,0,42.0
District_wise_crimes_committed_against_women_2014.csv,in_other_places,int64,837,21.722819593787335,0.0,127.69610912186621,0.0,2497.0,93,0,0,138.0
District_wise_crimes_committed_against_women_2014.csv,cruelty_by_husband_or_his_relatives,int64,837,294.2962962962963,74.0,1260.595869260373,0.0,23564.0,347,0,0,80.0
District_wise_crimes_committed_against_women_2014.csv,importation_of_girls_from_foreign_country,int64,837,0.03345280764635603,0.0,0.34074103277788836,0.0,5.0,5,0,0,12.0
District_wise_crimes_committed_against_women_2014.csv,murder,int64,837,20.893667861409796,8.0,79.38272274482897,0.0,1177.0,78,0,0,54.0
District_wise_crimes_committed_against_women_2014.csv,attempt_to_commit_murder,int64,837,15.636798088410991,2.0,120.56917243991325,0.0,3122.0,67,0,0,79.0
District_wise_crimes_committed_against_women_2014.csv,culpable_homicide_not_amounting_to_murder,int64,837,1.146953405017921,0.0,7.820574992870937,0.0,210.0,20,0,0,87.0
District_wise_crimes_committed_against_women_2014.csv,attempt_to_commit_culpable_homicide,int64,837,0.8195937873357229,0.0,6.244974885301618,0.0,93.0,22,0,0,70.0
District_wise_crimes_committed_against_women_2014.csv,grievous_hurt,int64,837,23.77777777777778,2.0,118.50884057763702,0.0,1753.0,94,0,0,97.0
District_wise_crimes_committed_against_women_2014.csv,hurt,int64,837,23.352449223416965,2.0,117.22683317246471,0.0,1721.0,94,0,0,96.0
District_wise_crimes_committed_against_women_2014.csv,acid_attack,int64,837,0.32974910394265233,0.0,1.939574401878116,0.0,42.0,11,0,0,120.0
District_wise_crimes_committed_against_women_2014.csv,attempt_to_acid_attack,int64,837,0.0955794504181601,0.0,0.6053525644058275,0.0,13.0,6,0,0,47.0
District_wise_crimes_committed_against_women_2014.csv,deaths_caused_with_intent_to_cause_miscarriage,int64,837,0.007168458781362007,0.0,0.08441318157762621,0.0,1.0,2,0,0,6.0
District_wise_crimes_committed_against_women_2014.csv,causing_miscarriage_without_consent_of_women,int64,837,0.10752688172043011,0.0,1.0319782766372319,0.0,18.0,10,0,0,20.0
District_wise_crimes_committed_against_women_2014.csv,dacoity_total,int64,837,0.6833930704898447,0.0,5.026139705512587,0.0,115.0,18,0,0,130.0
District_wise_crimes_committed_against_women_2014.csv,dacoity_with_murder,int64,837,0.021505376344086023,0.0,0.1750355508175632,0.0,3.0,4,0,0,15.0
District_wise_crimes_committed_against_women_2014.csv,other_dacoity,int64,837,0.6618876941457587,0.0,4.967756588567738,0.0,113.0,18,0,0,121.0
District_wise_crimes_committed_against_women_2014.csv,robbery,int64,837,26.5973715651135,0.0,194.75852216220474,0.0,4695.0,95,0,0,135.0
District_wise_crimes_committed_against_women_2014.csv,arson,int64,837,1.1373954599761051,0.0,4.933917317731364,0.0,88.0,20,0,0,93.0
District_wise_crimes_committed_against_women_2014.csv,humantrafficking,int64,837,1.103942652329749,0.0,6.6969568348901065,0.0,112.0,25,0,0,128.0
District_wise_crimes_committed_against_women_2014.csv,abetment_of_suicides_of_women,int64,837,8.924731182795698,0.0,49.073256659976394,0.0,986.0,65,0,0,120.0
District_wise_crimes_committed_against_women_2014.csv,unnatural_offences,int64,837,0.26045400238948624,0.0,1.2552383194482852,0.0,17.0,11,0,0,87.0
District_wise_crimes_committed_against_women_2014.csv,other_ipc_crimes,int64,837,154.5973715651135,0.0,1003.6713582402989,0.0,22071.0,228,0,0,130.0
District_wise_crimes_committed_against_women_2014.csv,"dowry_prohibition_act,_1961",int64,837,24.02867383512545,0.0,143.09186375709314,0.0,2203.0,103,0,0,174.0
District_wise_crimes_committed_against_women_2014.csv,"indecent_representation_of_women_(p)_act,_1986",int64,837,0.11230585424133811,0.0,0.8827447745318494,0.0,18.0,8,0,0,34.0
District_wise_crimes_committed_against_women_2014.csv,"commission_of_sati_prevention_act,_1987",int64,837,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0
District_wise_crimes_committed_against_women_2014.csv,"protection_of_women_from_domestic_violence_act,_2005",int64,837,1.015531660692951,0.0,8.396769577653407,0.0,140.0,22,0,0,67.0
District_wise_crimes_committed_against_women_2014.csv,immoral_traffic_prevention_act,int64,837,4.946236559139785,0.0,28.016796496730162,0.0,471.0,47,0,0,98.0
District_wise_crimes_committed_against_women_2014.csv,itp_under_section_5,int64,837,1.4456391875746715,0.0,7.560345472524183,0.0,104.0,29,0,0,146.0
District_wise_crimes_committed_against_women_2014.csv,itp_under_section_6,int64,837,0.1935483870967742,0.0,1.5986855999465504,0.0,29.0,10,0,0,45.0
District_wise_crimes_committed_against_women_2014.csv,itp_under_section_7,int64,837,0.2867383512544803,0.0,2.446358194522602,0.0,39.0,14,0,0,33.0
District_wise_crimes_committed_against_women_2014.csv,itp_under_section_8,int64,837,0.24850657108721624,0.0,2.547705279823279,0.0,48.0,13,0,0,30.0
District_wise_crimes_committed_against_women_2014.csv,itp_under_other_sections,int64,837,2.771804062126643,0.0,19.197706407559412,0.0,356.0,36,0,0,166.0
District_wise_crimes_committed_against_women_2014.csv,other_sll_crimes_against_women,int64,837,30.004778972520906,0.0,201.94016470399043,0.0,3773.0,108,0,0,177.0
District_wise_crimes_committed_against_women_2014.csv,total_crimes_against_women,int64,837,1092.4109916367981,393.0,4211.411231469673,0.0,57101.0,578,0,0,71.0
Period_of_trials_by_courts.csv,area_name,object,1786,,,,,,35,Andhra Pradesh,0,
Period_of_trials_by_courts.csv,year,int64,1786,2006.9988801791712,2007.0,1.9971966011151991,2004.0,2010.0,7,2006,0,0.0
Period_of_trials_by_courts.csv,group_name,object,1786,,,,,,8,PT8. Total of Courts,0,
Period_of_trials_by_courts.csv,sub_group_name,object,1786,,,,,,8,8. Total Trials (Sum of 1-7 Above),0,
Period_of_trials_by_courts.csv,pt_1_3_years,float64,1773,2632.0518894529046,496.0,5908.507866584899,0.0,49979.0,1138,0.0,13,224.0
Period_of_trials_by_courts.csv,pt_3_5_years,float64,1755,1880.48547008547,360.0,4203.834803344223,0.0,52137.0,1042,0.0,31,233.0
Period_of_trials_by_courts.csv,pt_5_10_years,float64,1711,969.0987726475745,189.0,2266.8731462078986,0.0,23875.0,867,0.0,75,239.0
Period_of_trials_by_courts.csv,pt_6_12_months,float64,1751,1499.154768703598,212.0,4007.6122563411545,0.0,40641.0,942,0.0,35,248.0
Period_of_trials_by_courts.csv,pt_less_than_6_months,float64,1685,1075.6367952522255,95.0,3172.297184407342,0.0,33737.0,766,0.0,101,257.0
Period_of_trials_by_courts.csv,pt_over_10_years,float64,1634,279.7515299877601,40.0,743.3542370992002,0.0,10629.0,523,0.0,152,189.0
Period_of_trials_by_courts.csv,pt_total,float64,1783,8143.348289399888,1634.0,18106.003512652234,0.0,144584.0,1384,0.0,3,224.0
Police_killed_or_injured_on_duty.csv,area_name,object,2450,,,,,,35,Andaman & Nicobar Islands,0,
Police_killed_or_injured_on_duty.csv,year,int64,2450,2005.5,2005.5,2.872867682634778,2001.0,2010.0,10,2001,0,0.0
Police_killed_or_injured_on_duty.csv,group_name,object,2450,,,,,,7,Police - Assistant Sub-Inspectors,0,
Police_killed_or_injured_on_duty.csv,sub_group_name,object,2450,,,,,,7,1. Constables,0,
Police_killed_or_injured_on_duty.csv,police_injured_by_criminals,int64,2450,5.0016326530612245,0.0,19.365180236228614,0.0,351.0,94,0,0,375.0
Police_killed_or_injured_on_duty.csv,police_injured_by_riotous_mobs,int64,2450,15.672653061224489,0.0,87.88608915121061,0.0,2930.0,155,0,0,359.0
Police_killed_or_injured_on_duty.csv,police_injured_in_accidents,int64,2450,6.0,0.0,18.5195205633043,0.0,240.0,100,0,0,360.0
Police_killed_or_injured_on_duty.csv,police_injured_in_dacoity_operationsother_raids,int64,2450,0.9028571428571428,0.0,4.420380432569149,0.0,101.0,35,0,0,407.0
Police_killed_or_injured_on_duty.csv,police_injured_in_terroristsextremists_operations,int64,2450,1.9910204081632652,0.0,11.546553958177157,0.0,281.0,58,0,0,436.0
Police_killed_or_injured_on_duty.csv,police_injured_on_border_duties,int64,2450,0.24081632653061225,0.0,3.761896516535437,0.0,146.0,19,0,0,95.0
Police_killed_or_injured_on_duty.csv,police_injured_total_policemen,int64,2450,29.808979591836735,2.0,107.3555865763411,0.0,2957.0,237,0,0,375.0
Police_killed_or_injured_on_duty.csv,police_killed_by_criminals,int64,2450,0.5608163265306122,0.0,1.9358261211888035,0.0,31.0,21,0,0,446.0
Police_killed_or_injured_on_duty.csv,police_killed_by_riotous_mobs,int64,2450,0.09061224489795919,0.0,0.5650368773608746,0.0,10.0,10,0,0,120.0
Police_killed_or_injured_on_duty.csv,police_killed_in_accidents,int64,2450,4.629387755102041,0.0,12.866520888414426,0.0,113.0,82,0,0,413.0
Police_killed_or_injured_on_duty.csv,police_killed_in_dacoity_operationsother_raids,int64,2450,0.1126530612244898,0.0,0.6979254550694075,0.0,12.0,12,0,0,125.0
Police_killed_or_injured_on_duty.csv,police_killed_in_terroristsextremists_operations,int64,2450,1.3518367346938776,0.0,6.610641307405683,0.0,129.0,50,0,0,413.0
Police_killed_or_injured_on_duty.csv,police_killed_on_border_duties,int64,2450,0.09306122448979592,0.0,0.7117924167875807,0.0,12.0,12,0,0,79.0
Police_killed_or_injured_on_duty.csv,police_killed_total_policemen,int64,2450,6.838367346938775,0.0,16.870946192388253,0.0,152.0,99,0,0,405.0
Unidentified_dead_bodies_recovered_and_inquest_conducted.csv,area_name,object,314,,,,,,34,Andhra Pradesh,0,
Unidentified_dead_bodies_recovered_and_inquest_conducted.csv,year,int64,314,2005.6114649681529,2006.0,2.849022435402547,2001.0,2010.0,10,2007,0,0.0
Unidentified_dead_bodies_recovered_and_inquest_conducted.csv,unidentified_dead_bodies_recovered_inquest_conducted,int64,314,1162.7770700636943,248.0,1851.9555939677525,0.0,12841.0,244,0,0,31.0
Serious_fraud.csv,area_name,object,448,,,,,,33,Andhra Pradesh,0,
Serious_fraud.csv,year,int64,448,2005.6294642857142,2006.0,2.8412474303886817,2001.0,2010.0,10,2007,0,0.0
Serious_fraud.csv,group_name,object,448,,,,,,2,Serious Fraud - Cheating,0,
Serious_fraud.csv,sub_group_name,object,448,,,,,,2,2. Cheating,0,
Serious_fraud.csv,loss_of_property_1_10_crores,float64,444,19.56981981981982,0.0,183.0226079584035,0.0,3131.0,48,0.0,4,64.0
Serious_fraud.csv,loss_of_property_10_25_crores,float64,386,0.45077720207253885,0.0,1.8902104375661652,0.0,23.0,11,0.0,62,57.0
Serious_fraud.csv,loss_of_property_25_50_crores,float64,382,0.23821989528795812,0.0,1.1809089314062546,0.0,15.0,9,0.0,66,36.0
Serious_fraud.csv,loss_of_property_50_100_crores,float64,379,0.10554089709762533,0.0,0.8353600182529024,0.0,15.0,5,0.0,69,20.0
Serious_fraud.csv,loss_of_property_above_100_crores,float64,377,0.058355437665782495,0.0,0.33705617141623206,0.0,5.0,4,0.0,71,17.0
Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,state/ut,object,385,,,,,,35,A&N Islands,0,
Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,year,int64,385,2013.0,2013.0,0.0,2013.0,2013.0,1,2013,0,0.0
Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,place_of_occurrence,object,385,,,,,,11,BANKS,0,
Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,dacoity_(section_395-398_ipc)_-_number_of_cases_registered,int64,385,35.527272727272724,1.0,105.54861591688339,0.0,833.0,69,0,0,65.0
Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,dacoity_(section_395-398_ipc)_-_value_of_property_stolen_(in_rupees),int64,385,17046780.14025974,15000.0,56024369.72303254,0.0,467262934.0,160,0,0,79.0
Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,"robbery(section_392-394,_397,_398_ipc)_-_number_of_cases_registered",int64,385,250.7064935064935,5.0,930.0082350578595,0.0,9746.0,122,0,0,69.0
Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,"robbery(section_392-394,_397,_398_ipc)_-_value_of_property_stolen_(in_rupees)",int64,385,27528575.88051948,315500.0,89877480.4783595,0.0,769345024.0,220,0,0,68.0
Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,"burglary(section_449-452,_454,_455,_457-460_ipc)_-_number_of_cases_registered",int64,385,813.7064935064935,6.0,2210.469898334306,0.0,18328.0,138,0,0,76.0
Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,"burglary(section_449-452,_454,_455,_457-460_ipc)_-_value_of_property_stolen_(in_rupees)",int64,385,67635562.35064936,250000.0,207495284.41138455,0.0,1753758189.0,183,0,0,71.0
Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,theft_(section_379-382_ipc)_-_number_of_cases_registered,int64,385,2950.4363636363637,138.0,7564.152745827908,0.0,52670.0,206,0,0,61.0
Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,theft_(section_379-382_ipc)_-_value_of_property_stolen_(in_rupees),int64,385,232699443.37662336,8671427.0,722423038.673916,0.0,5365022808.0,261,0,0,63.0
Juveniles_arrested_Family_background.csv,area_name,object,350,,,,,,35,Andaman & Nicobar Islands,0,
Juveniles_arrested_Family_background.csv,year,int64,350,2005.5,2005.5,2.8763933959876518,2001.0,2010.0,10,2001,0,0.0
Juveniles_arrested_Family_background.csv,sub_group_name,object,350,,,,,,1,3. Family Background,0,
Juveniles_arrested_Family_background.csv,family_back_ground_homeless,int64,350,63.848571428571425,4.0,137.85619115300608,0.0,980.0,114,0,0,64.0
Juveniles_arrested_Family_background.csv,family_back_ground_living_with_guardian,int64,350,136.0857142857143,27.0,274.0016074481294,0.0,2330.0,168,0,0,38.0
Juveniles_arrested_Family_background.csv,family_back_ground_living_with_parents,int64,350,747.1371428571429,125.5,1355.6000304131003,0.0,6506.0,243,0,0,45.0
Juveniles_arrested_Family_background.csv,family_back_ground_total,int64,350,947.0714285714286,145.0,1684.668449788944,0.0,8536.0,256,0,0,45.0
Complaints_against_police.csv,area_name,object,350,,,,,,35,Andaman & Nicobar Islands,0,
Complaints_against_police.csv,year,int64,350,2005.5,2005.5,2.8763933959876518,2001.0,2010.0,10,2001,0,0.0
Complaints_against_police.csv,sub_group,object,350,,,,,,1,Complaints Against Police Personnel,0,
Complaints_against_police.csv,cpa_-_cases_registered,int64,350,257.4657142857143,17.5,963.5227555902969,0.0,8701.0,151,0,0,45.0
Complaints_against_police.csv,cpa_-_cases_reported_for_dept._action,int64,350,161.36857142857144,6.0,682.8328432684609,0.0,8326.0,129,0,0,51.0
Complaints_against_police.csv,cpa_-_complaints/cases_declared_false/unsubstantiated,int64,350,832.0657142857143,10.0,2253.2220085331182,0.0,17197.0,171,0,0,54.0
Complaints_against_police.csv,cpa_-_complaints_received/alleged,int64,350,1561.7942857142857,140.0,3225.8325129625755,0.0,22224.0,235,0,0,44.0
Complaints_against_police.csv,cpa_-_no_of_departmental_enquiries,int64,350,497.08285714285716,42.0,1066.5865519362144,0.0,8693.0,196,0,0,31.0
Complaints_against_police.csv,cpa_-_no_of_magisterial_enquiries,int64,350,19.15142857142857,0.0,166.37375480330934,0.0,2969.0,45,0,0,58.0
Complaints_against_police.csv,cpa-_cases_sent_for_trials/charge-sheeted,int64,350,83.19142857142857,6.0,487.9637950256488,0.0,6220.0,101,0,0,41.0
Complaints_against_police.csv,cpa-_no_of_judicial_enquiries,int64,350,9.371428571428572,0.0,21.185881813396797,0.0,217.0,58,0,0,58.0
Complaints_against_police.csv,cpb_-_police_personnel_acquitted,int64,350,4.154285714285714,0.0,17.560021389722998,0.0,303.0,29,0,0,45.0
Complaints_against_police.csv,cpb_-_police_personnel_convicted,int64,350,1.3942857142857144,0.0,3.7886834099949125,0.0,31.0,20,0,0,48.0
Complaints_against_police.csv,cpb_-_police_personnel_sent_up_for_trial,int64,350,43.417142857142856,9.0,116.44767258415276,0.0,1805.0,105,0,0,33.0
Complaints_against_police.csv,cpb_-_police_personnel_trial_completed,int64,350,5.548571428571429,1.0,19.301311198962146,0.0,317.0,35,0,0,51.0
Complaints_against_police.csv,cpb-_police_personnel_cases_withdrawn_or_otherwise_disposed_of,int64,350,6.142857142857143,1.0,22.769359164054432,0.0,342.0,37,0,0,43.0
Complaints_against_police.csv,cpc_-_police_personnel_cases_trial_completed,int64,350,313.04571428571427,24.0,813.453100263491,0.0,8158.0,173,0,0,42.0
Complaints_against_police.csv,cpc_-_police_personnel_cases_withdrawn_or_otherwise_disposed_of,int64,350,129.80285714285714,19.5,254.88152985486067,0.0,1587.0,157,0,0,42.0
Complaints_against_police.csv,cpc_-_police_personnel_disciplinary_action_initiated,int64,350,667.9428571428572,138.0,1179.9829910594142,0.0,8650.0,239,0,0,23.0
Complaints_against_police.csv,cpc_-_police_personnel_dismissal/removal_from_service,int64,350,22.765714285714285,6.0,38.09612290553844,0.0,219.0,90,0,0,42.0
Complaints_against_police.csv,cpc_-_police_personnel_major_punishment_awarded,int64,350,148.56285714285715,33.0,272.5487581159608,0.0,2568.0,174,0,0,24.0
Complaints_against_police.csv,cpc_-_police_personnel_minor_punishment_awarded,int64,350,486.89714285714285,105.5,1142.254178500243,0.0,14531.0,221,0,0,47.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,states/uts,object,2730,,,,,,39,A & N Islands,0,
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,crime_head,object,2730,,,,,,70,"1 - Arms Act, 1959",0,
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,year,int64,2730,2014.0,2014.0,0.0,2014.0,2014.0,1,2014,0,0.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_in_custody_during_inv_stage_at_beginning_of_year_male,int64,2730,189.2,0.0,2468.751838275497,0.0,82836.0,223,0,0,534.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_in_custody_during_inv_stage_at_beginning_of_year_female,int64,2730,7.332967032967033,0.0,112.19528388927243,0.0,3215.0,58,0,0,151.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_in_custody_during_inv_stage_at_beginning_of_year_total,int64,2730,196.53296703296704,0.0,2564.169051936386,0.0,86051.0,221,0,0,536.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_on_bail_during_inv_stage_at_beginning_of_year_male,int64,2730,595.1461538461539,0.0,8419.386081233037,0.0,267013.0,299,0,0,615.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_on_bail_during_inv_stage_at_beginning_of_year_female,int64,2730,18.927472527472528,0.0,273.0470141000685,0.0,8239.0,87,0,0,247.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_on_bail_during_inv_stage_at_beginning_of_year_total,int64,2730,614.0736263736263,0.0,8668.031689013642,0.0,275252.0,300,0,0,621.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_arrested_during_the_year_male,int64,2730,10270.028571428571,0.0,171122.00171430322,0.0,4660638.0,468,0,0,559.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_arrested_during_the_year_female,int64,2730,319.0901098901099,0.0,5465.210853889954,0.0,143744.0,190,0,0,573.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_arrested_during_the_year_total,int64,2730,10589.118681318681,0.0,174641.1196820301,0.0,4804382.0,481,0,0,554.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_released_or_freed_before_trial_for_want_of_evidence_male,int64,2730,132.11428571428573,0.0,2009.5724458939085,0.0,59210.0,131,0,0,347.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_released_or_freed_before_trial_for_want_of_evidence_fem,int64,2730,2.9945054945054945,0.0,44.57177428044903,0.0,1343.0,37,0,0,108.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_released_or_freed_before_trial_for_want_of_evidence_tot,int64,2730,135.10879120879122,0.0,2049.9668719618508,0.0,60553.0,137,0,0,353.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_in_custody_during_inv_stage_at_year_end_male,int64,2730,148.63406593406594,0.0,1937.2879050503998,0.0,66033.0,214,0,0,620.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_in_custody_during_inv_stage_at_year_end_female,int64,2730,7.103296703296703,0.0,104.67488774983909,0.0,3129.0,61,0,0,187.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_in_custody_during_inv_stage_at_year_end_total,int64,2730,155.73736263736265,0.0,2030.6484707317663,0.0,69162.0,216,0,0,622.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_on_bail_during_inv_stage_at_year_end_male,int64,2730,558.321978021978,0.0,7487.495863771606,0.0,248972.0,330,0,0,567.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_on_bail_during_inv_stage_at_year_end_female,int64,2730,36.25604395604395,0.0,544.8645116263175,0.0,16002.0,107,0,0,342.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_on_bail_during_inv_stage_at_year_end_total,int64,2730,594.578021978022,0.0,7977.82160296416,0.0,264974.0,332,0,0,576.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_charge_sheeted_male,int64,2730,10215.304395604395,0.0,170765.3595317443,0.0,4636272.0,453,0,0,558.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_charge_sheeted_female,int64,2730,298.9967032967033,0.0,5167.245858356931,0.0,134724.0,171,0,0,534.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_charge_sheeted_total,int64,2730,10514.301098901098,0.0,174052.09622943605,0.0,4770996.0,464,0,0,553.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_in_custody_during_trial_stage_at_begin_of_year_male,int64,2730,2521.6593406593406,0.0,35754.82034379714,0.0,1128983.0,349,0,0,674.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_in_custody_during_trial_stage_at_begin_of_year_female,int64,2730,326.789010989011,0.0,6752.8096107916035,0.0,148303.0,83,0,0,206.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_in_custody_during_trial_stage_at_begin_of_year_total,int64,2730,2848.4483516483515,0.0,41521.67985766828,0.0,1277286.0,348,0,0,675.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_on_bail_during_trial_stage_at_begin_of_year_male,int64,2730,11749.650549450549,0.0,169793.18654104683,0.0,5304260.0,534,0,0,556.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_on_bail_during_trial_stage_at_begin_of_year_female,int64,2730,409.01428571428573,0.0,6971.496162098959,0.0,182533.0,190,0,0,431.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_on_bail_during_trial_stage_at_begin_of_year_total,int64,2730,12158.664835164835,0.0,175587.8289287633,0.0,5486793.0,548,0,0,566.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,total_number_of_persons_under_trial_male,int64,2730,24486.614285714284,0.0,366982.5544291212,0.0,11069515.0,621,0,0,560.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,total_number_of_persons_under_trial_female,int64,2730,1034.8,0.0,18677.877415463798,0.0,465560.0,238,0,0,599.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,total_number_of_persons_under_trial_total,int64,2730,25521.414285714287,0.0,380641.36541573086,0.0,11535075.0,639,0,0,555.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_against_whom_cases_were_compounded_by_courts_male,int64,2730,30.658241758241758,0.0,445.47756503843055,0.0,13823.0,97,0,0,236.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_against_whom_cases_were_compounded_by_courts_female,int64,2730,0.7450549450549451,0.0,11.150303261444957,0.0,337.0,26,0,0,58.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_against_whom_cases_were_compounded_by_courts_total,int64,2730,31.403296703296704,0.0,454.92133941293037,0.0,14160.0,93,0,0,236.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_against_whom_cases_were_withdrawn_male,int64,2730,16.361538461538462,0.0,258.4608855783826,0.0,7425.0,64,0,0,174.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_against_whom_cases_were_withdrawn_female,int64,2730,0.7494505494505495,0.0,12.563865782724413,0.0,341.0,19,0,0,40.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_against_whom_cases_were_withdrawn_total,int64,2730,17.110989010989012,0.0,270.6839845344505,0.0,7766.0,64,0,0,174.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_in_custody_during_trial_stage_at_year_end_male,int64,2730,2230.343956043956,0.0,32360.504217022226,0.0,1004005.0,360,0,0,585.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_in_custody_during_trial_stage_at_year_end_female,int64,2730,291.04505494505497,0.0,5890.110985380591,0.0,132041.0,103,0,0,294.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_in_custody_during_trial_stage_at_year_end_total,int64,2730,2521.389010989011,0.0,37616.765227204065,0.0,1136046.0,363,0,0,587.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_on_bail_during_trial_stage_at_year_end_male,int64,2730,13493.365934065934,0.0,196087.8228084795,0.0,6086456.0,572,0,0,551.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_on_bail_during_trial_stage_at_year_end_female,int64,2730,580.589010989011,0.0,10269.897291560912,-1.0,260226.0,211,0,0,538.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_on_bail_during_trial_stage_at_year_end_total,int64,2730,14073.954945054946,0.0,204160.69585089118,0.0,6346682.0,575,0,0,556.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_whose_cases_trials_were_completed_during_the_year_male,int64,2730,8715.884615384615,0.0,146538.6924891678,0.0,3957806.0,405,0,0,572.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_whose_cases_trials_were_completed_during_the_year_female,int64,2730,161.67142857142858,0.0,2650.2470268148454,0.0,72615.0,142,0,0,367.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_whose_cases_trials_were_completed_during_the_year_total,int64,2730,8877.556043956043,0.0,148330.36427236078,0.0,4030421.0,410,0,0,579.0
Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,persons_convicted_male,int64,2730,7944.621978021978,0.0,137787.87313912032,0.0,3613088.0,292,0,0,588.0
